0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.6303902065532099,0.6696109197064912,0.8214732690157375,0.2163369657785055,0.3358962008361448,0.5717585245581291,0.5319776545462847,0.48593371604487784,0.5591841777844704,0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974
0.6696109197064912,0.8214732690157375,0.2163369657785055,0.3358962008361448,0.5717585245581291,0.5319776545462847,0.48593371604487784,0.5591841777844704,0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438
0.8214732690157375,0.2163369657785055,0.3358962008361448,0.5717585245581291,0.5319776545462847,0.48593371604487784,0.5591841777844704,0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685
0.2163369657785055,0.3358962008361448,0.5717585245581291,0.5319776545462847,0.48593371604487784,0.5591841777844704,0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186
0.3358962008361448,0.5717585245581291,0.5319776545462847,0.48593371604487784,0.5591841777844704,0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521
0.5717585245581291,0.5319776545462847,0.48593371604487784,0.5591841777844704,0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576
0.5319776545462847,0.48593371604487784,0.5591841777844704,0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554
0.48593371604487784,0.5591841777844704,0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293
0.5591841777844704,0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329
0.5348914852154257,0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278
0.5846335771102397,0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722
0.5755928324580906,0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041
0.5973543242396032,0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352
0.6394555002582386,0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647
0.7014908911776915,0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908
0.26298592899132683,0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088
0.3682464396488197,0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954
0.5662772901479544,0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207
0.4904755767316726,0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173
0.5957360873891656,0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977
0.6359178770219974,0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108
0.6488341022885438,0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394
0.7441442820928685,0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918
0.75804718726186,0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668
0.8606037755869521,0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216
0.7923249348336576,0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048
0.8683596211096554,0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641
0.6224590826728293,0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078
0.724112736399329,0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243
0.8427842661168278,0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803
0.8723430683583722,0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803,0.7629261664272912
0.9211332325278041,0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803,0.7629261664272912,0.19199661859159503
0.9661065981705352,0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803,0.7629261664272912,0.19199661859159503,0.37181504516743114
0.9489604393355647,1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803,0.7629261664272912,0.19199661859159503,0.37181504516743114,0.46439422646052425
1.0212811009151908,0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803,0.7629261664272912,0.19199661859159503,0.37181504516743114,0.46439422646052425,0.5385736246347758
0.9454793874989088,1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803,0.7629261664272912,0.19199661859159503,0.37181504516743114,0.46439422646052425,0.5385736246347758,0.5564135427631066
1.075630071963954,1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803,0.7629261664272912,0.19199661859159503,0.37181504516743114,0.46439422646052425,0.5385736246347758,0.5564135427631066,0.64442442008582
1.025388855527207,1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803,0.7629261664272912,0.19199661859159503,0.37181504516743114,0.46439422646052425,0.5385736246347758,0.5564135427631066,0.64442442008582,0.5782846175812748
1.0949149181758173,0.8032248243264977,0.9963214542884108,1.119423651422394,1.1954583376983918,1.1843973903389668,1.306615023063216,1.346796812696048,1.300752874194641,1.294734801869078,1.1203814147243,0.7018310670674803,0.7629261664272912,0.19199661859159503,0.37181504516743114,0.46439422646052425,0.5385736246347758,0.5564135427631066,0.64442442008582,0.5782846175812748,0.6374964772131209
